,sample_id,mol_smiles,conductivity
3866,26674,C=CCCCN(C)CC(COC(=O)[Au])O[Cu],5.9146768069601504e-05
5452,26675,C=CCCCC(NC(=O)[Au])C(=O)NC(C)CN[Cu],6.20386478018849e-05
4128,26676,C#CC(C)N(C)CC(OC(=O)[Au])C(C)(C)O[Cu],4.88251877512782e-05
618,26677,CC#CCNCC(CC(C)(C)OC(=O)[Au])O[Cu],4.0487762323530704e-05
577,26678,CC(C)(O[Cu])C(NC(=O)[Au])C(=O)O,2.85913424585546e-05
4963,26679,CC(CCN(C)C(=O)C(C)(C)OC(=O)[Au])O[Cu],8.23840517584399e-05
1668,26680,C=CCCC(C)N(C)CC(COC(=O)[Au])O[Cu],5.54208579245514e-05
5973,26681,C=CC(CNCCCCCCOC(=O)[Au])O[Cu],0.0001083657276041
564,26682,CC(C)(C)OC(=O)C(CN[Cu])OC(=O)[Au],4.7125699817280894e-05
3509,26683,C=CC(CNCCC(C)COC(=O)[Au])O[Cu],7.48506102292908e-05
3638,26684,CC(C)C(NC(=O)[Au])C(O[Cu])C(=O)O,1.83658625593289e-05
1113,26685,C=CC(CNCC(C)(C)COC(=O)[Au])O[Cu],5.95706872711088e-05
3109,26686,C#CCN(CC(CO[Cu])OC(=O)[Au])C(C)(C)C,2.56055165723594e-05
3424,26687,CC(NC(=O)[Au])C(=O)NCC(C)(C)N[Cu],3.78092303219074e-05
3589,26688,CCCCC(N[Cu])C(OC(=O)[Au])C(F)(F)F,3.86234854870802e-05
4110,26689,CC(C)C(O[Cu])C(NC(=O)[Au])C(=O)O,3.40574446923649e-05
200,26690,C=C(C)C(CO[Cu])NC(CC)COC(=O)[Au],3.368345583800281e-05
626,26691,CCN(CCO[Cu])C(=O)C(C)(C)NC(=O)[Au],3.671631121939e-05
1991,26692,CCC(CO[Cu])OC(=O)[Au],7.715623262454798e-05
2338,26693,C=CCCCCN(CCN[Cu])CCNC(=O)[Au],7.47840208661938e-05
4247,26694,C=C(C)CC(COC(=O)[Au])NC(C)CCO[Cu],5.65431079857318e-05
3445,26695,C=CCCC(CNCCC(C)NC(=O)[Au])O[Cu],5.0155329758565706e-05
1409,26696,C#CCC(COC(=O)[Au])(N[Cu])C(=O)O,3.4422685074472496e-05
4575,26697,COCC(C)(CN[Cu])NC(=O)[Au],4.9615273502566296e-05
2036,26698,CC(C)(CCO[Cu])NC(=O)COC(=O)[Au],4.20865161117536e-05
3798,26699,C=CCC(CO[Cu])COC(=O)[Au],6.826770222967429e-05
10,26700,C=CCCC(CNCC(C)CO[Cu])OC(=O)[Au],3.97868395457973e-05
2835,26701,CC(CN[Cu])C(=O)NCC(F)(F)COC(=O)[Au],6.09174309749592e-05
5541,26702,CC(CNCC(C)(CN(C)C)OC(=O)[Au])O[Cu],6.78526339544088e-05
3770,26703,CC(C)C(N[Cu])C(=O)NCCOC(=O)[Au],3.93363071541035e-05
1537,26704,CC(C)NC(CO[Cu])COC(=O)[Au],3.97750074666614e-05
5797,26705,C=CCCC(CNCCCCO[Cu])OC(=O)[Au],6.614397188173261e-05
2099,26706,C#CCCNCC(CC(C)(C)OC(=O)[Au])O[Cu],6.66433593350522e-05
2799,26707,CC(CN(C)CC(C)OC(=O)[Au])O[Cu],4.04059050603713e-05
2554,26708,O=C(O)CCC(CNC(=O)[Au])N[Cu],6.29946315048328e-05
1056,26709,CC(C)(CO[Cu])COC(=O)[Au],3.80925038824302e-05
815,26710,O=C([Au])NCCN(CCO[Cu])CC(F)(F)F,8.860452110336199e-05
4251,26711,C#CC(C)(C)N(C)CC(OC(=O)[Au])C(C)O[Cu],3.33178596902156e-05
1517,26712,O=C(NCCCO[Cu])NCCCOC(=O)[Au],8.45232376679553e-05
2658,26713,C=C(Cl)CC(COC(=O)[Au])O[Cu],4.190038452392689e-05
755,26714,C=CC(CNCC(F)C(C)(C)O[Cu])OC(=O)[Au],3.97460729329695e-05
5531,26715,CC(=O)N(CC(C)OC(=O)[Au])C(C)CO[Cu],4.32300494798435e-05
854,26716,CC(C)(C=CC(C)(C)OC(=O)[Au])O[Cu],4.33796966301777e-05
4705,26717,CCCC(CNC(=O)C(C)O[Cu])OC(=O)[Au],5.949607835217642e-05
2290,26718,CCOC(=O)NC(CC)(CO[Cu])COC(=O)[Au],2.2814370622263e-05
4972,26719,N=C(N)NN=CCC(CO[Cu])OC(=O)[Au],6.63213800034388e-05
2616,26720,COC(=O)NC(CO[Cu])C(C)OC(=O)[Au],5.65998079337698e-05
2965,26721,C=CCCC(CNCC(C)(C)O[Cu])OC(=O)[Au],4.180201714167861e-05
4215,26722,CCOCC(COC(=O)[Au])O[Cu],6.139741144512471e-05
4796,26723,O=C([Au])NCCCCCC(=O)NCCO[Cu],4.91250368565086e-05
1870,26724,C#CCN(CC(OC(=O)[Au])C(C)(C)O[Cu])C(C)C,2.65494838695028e-05
2775,26725,CC(C)(CNC(=O)[Au])NCCO[Cu],5.709373622524261e-05
1450,26726,CC(C)(COC(=O)[Au])O[Cu],5.07330501095598e-05
2444,26727,O=C([Au])NCCC(CCN[Cu])C(=O)O,4.3070711147395e-05
2330,26728,COC(=O)C(CCCCN[Cu])NC(=O)[Au],5.92615992677654e-05
3794,26729,CC(C)C(CNC(=O)[Au])O[Cu],4.78853328090505e-05
3097,26730,CC(N[Cu])C(C)NC(=O)[Au],5.649122565633721e-05
1105,26731,C=CC(C)(CNCCC(C)(C)OC(=O)[Au])O[Cu],6.06097933586906e-05
5731,26732,CC(CCNC(=O)C(C)(C)N[Cu])NC(=O)[Au],6.16550143122943e-05
506,26733,COCCC(C)(CN[Cu])OC(=O)[Au],6.69609550893765e-05
5018,26734,C=CC(C)(CNC(C)(C)COC(=O)[Au])O[Cu],1.67490994127337e-05
2591,26735,C=C(CCCCCC(=C)COC(=O)[Au])CO[Cu],9.50025587995262e-05
5520,26736,CC(C)C(N[Cu])C(=O)NCCCOC(=O)[Au],4.90778280221405e-05
2171,26737,CC(C)C(OC(=O)[Au])C(=O)NCCO[Cu],4.62675088707384e-05
4843,26738,COCC(C)(CO[Cu])NC(=O)[Au],4.17659124385266e-05
1351,26739,C=CC(CNC(COC(=O)[Au])CC(C)C)O[Cu],4.39203135195085e-05
1750,26740,O=C([Au])OCCN(CCCO[Cu])CC(F)F,0.0001581977090149
5428,26741,C=CCCN(C)CC(O[Cu])C(C)OC(=O)[Au],6.1729154973935e-05
3371,26742,C#CCN(CC)CC(O[Cu])C(C)(C)OC(=O)[Au],3.1751007258263504e-05
5269,26743,CC(C)(COC(=O)[Au])C(=O)OCCCO[Cu],3.48380596672438e-05
4454,26744,C=CCN(CC(OC(=O)[Au])C(C)O[Cu])C(C)C,3.0094291913146003e-05
3525,26745,C=CC(CNC(CCC)CCOC(=O)[Au])O[Cu],6.05857631626229e-05
1728,26746,CCCCC(CC)(CCCN[Cu])CNC(=O)[Au],3.19856245260111e-05
3335,26747,CC(C)(CNC(=O)[Au])CO[Cu],1.93160682982122e-05
5502,26748,O=C(CCO[Cu])CCOC(=O)[Au],0.0001205968245187
3745,26749,CCOC(=O)C(C)(CNC(=O)[Au])O[Cu],3.882793302894671e-05
2705,26750,CC(CO[Cu])NCC(C)OC(=O)[Au],6.63106063170897e-05
1966,26751,CC(C)(C)OC(=O)C(COC(=O)[Au])N[Cu],4.505566550574029e-05
335,26752,C#CC(C)N(C)CC(CC(C)(C)O[Cu])OC(=O)[Au],3.08285900126549e-05
1032,26753,C=CC(CNCCCCCO[Cu])OC(=O)[Au],6.27956715750212e-05
2472,26754,CC(C)NCC(COC(=O)[Au])O[Cu],5.6695502346572e-05
119,26755,O=C([Au])OC(CNCCC(F)(F)F)CO[Cu],4.71574075974906e-05
102,26756,COCC(C)(CN[Cu])OC(=O)[Au],2.6507732865225e-05
423,26757,CC(=O)NCC(C)(CO[Cu])COC(=O)[Au],3.60046773142609e-05
2412,26758,C=CCCCN(CC)CC(COC(=O)[Au])O[Cu],4.7832305889636895e-05
2185,26759,CN(CCCO[Cu])C(=O)CCCNC(=O)[Au],5.12414751529515e-05
3049,26760,C=CC(C)(CNCCCCCOC(=O)[Au])O[Cu],4.93630360427675e-05
1977,26761,CCC(CO[Cu])COC(=O)[Au],6.59370109927216e-05
5832,26762,CC(C)OCC(CNC(=O)[Au])O[Cu],4.367108986106429e-05
768,26763,CCC(COC(=O)[Au])C(=O)NCCCO[Cu],5.146798882834621e-05
2694,26764,C=C(O)C(CCCCNC(=O)[Au])N[Cu],8.244143876008e-05
2739,26765,CC(C)N(CCO[Cu])CCOC(=O)[Au],5.94149032536182e-05
3476,26766,O=C(O)CCCCNC(CO[Cu])COC(=O)[Au],2.746497570632e-05
1262,26767,CCOCC(CNC(=O)[Au])O[Cu],9.81232819949948e-05
2156,26768,C=CCCC(CNC(C)COC(=O)[Au])O[Cu],7.713785782974141e-05
2852,26769,C=CCCN(C)CC(OC(=O)[Au])C(C)(C)O[Cu],3.63617810086444e-05
3919,26770,CC(CCNC(=O)C(NC(=O)[Au])C(C)C)O[Cu],2.37685567975637e-05
2205,26771,C=CCCC(COC(=O)[Au])NC(C)CCO[Cu],7.774919459574459e-05
395,26772,CC(CC(C)(C)C(C)NC(=O)[Au])O[Cu],1.81763775533475e-05
2393,26773,CCC(C)NC(CO[Cu])COC(=O)[Au],2.23832472099073e-05
2511,26774,COCCN(C)CC(C)(CO[Cu])COC(=O)[Au],7.19645599802218e-05
4443,26775,COCC(C)(CCOC(=O)[Au])N[Cu],5.00038462041443e-05
101,26776,CC(O[Cu])C(C)C(C)OC(=O)[Au],1.999192908127049e-05
2959,26777,CC(C)(COC(=O)[Au])NCCO[Cu],5.2647204455432e-05
1487,26778,CC(CO[Cu])SCC(CC(=O)O)OC(=O)[Au],4.86763466711937e-05
504,26779,CC(C)C(N[Cu])C(=O)OCCOC(=O)[Au],2.29875525881679e-05
5071,26780,O=CC(O[Cu])C(O)=C(O)COC(=O)[Au],7.33628305262851e-05
4664,26781,CC(C)CC(N[Cu])C(=O)NC(C)CNC(=O)[Au],3.87449933238431e-05
493,26782,CC(C)(NC(=O)[Au])C(=O)NCCCO[Cu],5.8630817095088e-05
3892,26783,CC(C)C(O[Cu])C(=O)NCC(C)(C)OC(=O)[Au],6.30103575679554e-05
980,26784,CN(CCCN[Cu])C(=O)C(C)(C)NC(=O)[Au],5.33964471060682e-05
5396,26785,CCC(NC(=O)C(C)O[Cu])C(C)OC(=O)[Au],3.04060775647454e-05
4060,26786,CC(CCO[Cu])NC(=O)CCCNC(=O)[Au],5.93176812957876e-05
4974,26787,COCC(CNC(C)CC(C)O[Cu])OC(=O)[Au],8.76575995798339e-05
175,26788,CCC(CO[Cu])(COC(=O)[Au])NC(=O)OC,1.9555616146126102e-05
4652,26789,O=C([Au])NCCCC(CCCN[Cu])C(F)(F)F,4.51637507717494e-05
2958,26790,CC(NC(=O)[Au])C(C)O[Cu],2.79303290329518e-05
600,26791,C=CC(CNC(C)(C)C(C)(C)OC(=O)[Au])O[Cu],9.96988889629388e-05
5179,26792,CCC(=O)NC(CC)(CO[Cu])COC(=O)[Au],3.21732891034947e-05
240,26793,CC(CCOC(=O)[Au])NC(=O)C(N[Cu])C(C)C,4.200504568496239e-05
2833,26794,O=C([Au])NCCCNCCCN[Cu],7.253940590748001e-05
2821,26795,COCC(CCNC(C)C(C)O[Cu])OC(=O)[Au],8.84242223766649e-05
4260,26796,CC(C)C(CNC(=O)[Au])N[Cu],3.32063858577826e-05
2425,26797,CC(O[Cu])C(=O)OCCCCOC(=O)[Au],9.94204016184402e-05
5852,26798,C=CCCCCC(CNC(=O)[Au])O[Cu],6.96512125624804e-05
2522,26799,CC(O[Cu])C(=O)OCCCOC(=O)[Au],6.541097257228448e-05
4418,26800,CC(C)(C#CC#CC(C)(C)OC(=O)[Au])O[Cu],1.01649136938586e-05
2831,26801,CCNC(=O)NC(CC)(CO[Cu])COC(=O)[Au],5.39130616722689e-05
4686,26802,CC(CC(=O)NC(C)(C)CNC(=O)[Au])N[Cu],1.78576389468489e-05
1350,26803,CCN(CCOC(=O)[Au])C(=O)C(N[Cu])C(C)C,2.6336926087191698e-05
3875,26804,CC(C)(CNC(=O)[Au])C(=O)NCCCCN[Cu],4.8466547908415896e-05
2419,26805,CC(COC(=O)[Au])CSCCCCO[Cu],0.0001481824911343
4946,26806,CCC(CCNCC(COC)OC(=O)[Au])O[Cu],8.76416351928115e-05
4090,26807,CC(C)(COC(=O)[Au])NC(=O)C(C)(C)N[Cu],5.3071958758551785e-05
772,26808,CCCC(O[Cu])C(C)C(CC)OC(=O)[Au],2.2783162679273103e-05
2004,26809,CC(C)C(NC(=O)[Au])C(=O)NCC(C)(C)N[Cu],4.665247138674671e-05
1490,26810,CCCCC(O[Cu])C(CCC)COC(=O)[Au],1.46911925522581e-05
4095,26811,CN(CCO[Cu])C(=O)C(C)(C)NC(=O)[Au],1.84180233972261e-05
5643,26812,CC(C)(CNC(=O)[Au])O[Cu],4.11015250683524e-05
2024,26813,CC(C)(C#CC(C)(C)OC(=O)[Au])O[Cu],3.31760935193025e-05
880,26814,CC(C)(C)C(CNCCO[Cu])OC(=O)[Au],4.63772443094734e-05
4529,26815,CCCCC(F)(F)C(CO[Cu])OC(=O)[Au],2.64075455988655e-05
5365,26816,CC(C)N(C(=O)C(CNC(=O)[Au])N[Cu])C(C)C,3.1376562938313e-05
2305,26817,CC(C)=CCNC(CO[Cu])COC(=O)[Au],6.451306688760079e-05
5647,26818,CC(C)(CN[Cu])C(=O)NCCCOC(=O)[Au],4.71763341581874e-05
5742,26819,C=CCC(CO[Cu])CC(COC)OC(=O)[Au],6.64537063905464e-05
4754,26820,CC(NC(=O)[Au])C(=O)N(C)CCCO[Cu],3.77318367691151e-05
3870,26821,CC(CCN(C)C(=O)C(C)N[Cu])OC(=O)[Au],1.69644348134604e-05
1106,26822,O=C(COC(=O)[Au])NCC(O[Cu])C(F)(F)F,5.28316264537841e-05
3181,26823,CC(C)(OC(=O)[Au])C(=O)NCC(F)(F)CO[Cu],3.617114687326071e-05
1132,26824,CC(CNC(=O)[Au])NC(=O)CC(C)(C)N[Cu],6.992491362608199e-05
4205,26825,C=CCCC(CNC(C)CCO[Cu])OC(=O)[Au],0.0001198386509373
1514,26826,CC(C)CC(C)(CN[Cu])NC(=O)CNC(=O)[Au],3.444539594199e-05
4549,26827,CC(CCO[Cu])NC(=O)C(C)C(C)NC(=O)[Au],3.15818642854017e-05
3740,26828,CC(CNC(=O)C(C)OC(=O)[Au])CO[Cu],6.201460883365739e-05
2397,26829,C=CCC(C)(CO[Cu])COC(=O)[Au],2.79710961928774e-05
1272,26830,CCCNC(=O)C(CCCNC(=O)[Au])N[Cu],5.10377503062945e-05
5869,26831,CC(CO[Cu])C(OC(=O)[Au])C(C)(C)C,2.03179304790817e-05
5090,26832,COCC(CNC(C)CCO[Cu])OC(=O)[Au],0.0001292897681685
396,26833,COC(C)CN(CCO[Cu])CCOC(=O)[Au],8.1558112434618e-05
934,26834,CC(C)(CNC(=O)C(C)(C)NC(=O)[Au])N[Cu],5.83069971239917e-05
1993,26835,NC(=S)NN=CC(CO[Cu])OC(=O)[Au],7.249155159072791e-05
6012,26836,CC(CCN(C)CCOC(=O)[Au])O[Cu],5.161282823126721e-05
54,26837,CN(C)CCC(C)(CNC(=O)[Au])O[Cu],4.903299024608621e-05
310,26838,COCC(CCNCC(C)OC(=O)[Au])O[Cu],0.0001210547440059
5361,26839,CCC(N[Cu])C(=O)N(C)CCCOC(=O)[Au],5.09058130512024e-05
2008,26840,CC(CN[Cu])CNC(=O)C(NC(=O)[Au])C(C)C,3.79514350017182e-05
5253,26841,COCCN(CC(CO[Cu])OC(=O)[Au])C(C)C,8.60232440329539e-05
519,26842,CCC(=O)NC(CO[Cu])C(C)OC(=O)[Au],8.03520074921524e-05
2894,26843,CCCCC(CC)(CO[Cu])NC(=O)[Au],3.91746264957846e-05
397,26844,COCCC(CO[Cu])NCC(C)OC(=O)[Au],6.44977345391934e-05
4887,26845,CCCC(C)(C#CC(C)(CCC)OC(=O)[Au])O[Cu],3.59223599410871e-05
386,26846,COC(=O)C(N[Cu])C(C)(C)NC(=O)[Au],5.09365926858434e-05
45,26847,CCCCOC(=O)NC(CO[Cu])COC(=O)[Au],3.08102588016146e-05
1353,26848,CC(CCO[Cu])NC(=O)C(C)(C)CNC(=O)[Au],5.24543129195422e-05
3441,26849,CC(C)(C)CC(CNC(=O)CNC(=O)[Au])O[Cu],3.30387296287553e-05
4289,26850,CC(C)C(CCO[Cu])NC(=O)CCNC(=O)[Au],5.42103872362997e-05
886,26851,COCC(CCO[Cu])NC(C)C(C)OC(=O)[Au],6.53841890809332e-05
3214,26852,CCC(NC(=O)[Au])C(=O)N(C)CCC(C)O[Cu],5.58483735162574e-05
2707,26853,CC(CCO[Cu])CNC(=O)[Au],6.083733366239139e-05
1527,26854,CCCC(OC(=O)[Au])C(C)C(C)O[Cu],6.9170087078404095e-06
217,26855,CCCC(CCO[Cu])CNC(=O)CNC(=O)[Au],5.02406406980005e-05
4009,26856,CCC(CCO[Cu])NC(=O)COC(=O)[Au],5.42055442133334e-05
5367,26857,CC(CC(=O)NCC(F)(F)CN[Cu])NC(=O)[Au],4.46264034323197e-05
1627,26858,CCN(CCOC)CC(COC(=O)[Au])O[Cu],9.99591624661618e-05
705,26859,CC(CN(C)C(=O)C(C)OC(=O)[Au])O[Cu],4.81721032240095e-05
1909,26860,CC(C)(CNC(=O)C(C)(C)OC(=O)[Au])O[Cu],4.56010607525978e-05
3822,26861,CC(CCCN[Cu])NC(=O)CNC(=O)[Au],7.08084894530661e-05
2607,26862,COCC(CO[Cu])NC(C)C(C)OC(=O)[Au],5.60455424756366e-05
2545,26863,CC(O[Cu])C(=O)NCC(COC(=O)[Au])C(C)C,4.5900601693512e-05
1479,26864,CCCCCCCCC(CO[Cu])COC(=O)[Au],3.17029070800229e-05
4625,26865,CCCCCCCCC(CNC(=O)[Au])O[Cu],3.9068242536338e-05
1024,26866,C#CC(C)(O[Cu])C(CC)OC(=O)[Au],6.086525835907951e-05
5469,26867,CCN(CC)C(=O)C(CCCN[Cu])NC(=O)[Au],2.85013872408729e-05
3955,26868,CC(CCO[Cu])NC(C)COC(=O)[Au],9.70047805586393e-05
2292,26869,CCCC(CNC(=O)CCN[Cu])OC(=O)[Au],6.28390501501217e-05
4455,26870,CC(=O)COC(=O)C(C)(CO[Cu])COC(=O)[Au],5.895879452394711e-05
1198,26871,CCC(N[Cu])C(=O)N(C)CCCNC(=O)[Au],4.77038691813986e-05
1214,26872,CCCC(CCC)(CO[Cu])COC(=O)[Au],1.42203173293955e-05
5567,26873,O=C([Au])OC(CN[Cu])COC(F)(F)C(F)F,5.30533362805678e-05
4940,26874,CC(C)(CCNC(=O)CO[Cu])OC(=O)[Au],3.34487491024566e-05
1097,26875,COCC(C)(C)NCC(CO[Cu])OC(=O)[Au],5.97419595719146e-05
359,26876,C#CCN(CC(OC(=O)[Au])C(C)O[Cu])C(C)C,5.253243314688929e-05
2812,26877,CCCN(CCO[Cu])C(=O)C(C)OC(=O)[Au],6.161738389723921e-05
4100,26878,CC(C)CC(CNC(=O)C(C)NC(=O)[Au])O[Cu],4.66858338161523e-05
2733,26879,COC(C)(C)CNCC(COC(=O)[Au])O[Cu],9.1856334801163e-05
3197,26880,CC(F)(F)C(=O)NC(CO[Cu])COC(=O)[Au],6.625812371480179e-05
4474,26881,CC(C)COCC(CNCCNC(=O)[Au])O[Cu],0.0001239189825144
3282,26882,CC(OC(=O)[Au])C(=O)NCCC(C)(C)O[Cu],5.59280447561434e-05
5501,26883,CC(C)(CCC(=O)NCCOC(=O)[Au])O[Cu],7.1451038243691e-05
31,26884,CCC(N[Cu])C(=O)NCC(C)CNC(=O)[Au],6.11808543920102e-05
5626,26885,CC(CCN(C)C(=O)C(C)(C)NC(=O)[Au])O[Cu],3.78924824540714e-05
3901,26886,CC(N[Cu])C(=O)NC(C)(C)C(C)(C)OC(=O)[Au],2.90244225364778e-05
1814,26887,CC(N[Cu])C(C)C(=O)N(C)CCCOC(=O)[Au],2.534119771476061e-05
163,26888,CCOC(=O)C(CCCCN[Cu])NC(=O)[Au],5.42871629055875e-05
3141,26889,CSCSCC(CO[Cu])NC(=O)[Au],9.011922767893248e-05
1054,26890,CCCCC(CC)(COC(=O)[Au])O[Cu],2.80383932987099e-05
2657,26891,CC(C)C(OC(=O)[Au])C(=O)NCCN[Cu],4.031826253238371e-05
3485,26892,CC(O[Cu])C(C)SCCC(C)(C)OC(=O)[Au],2.28319426015074e-05
3039,26893,CN(CC(COC(=O)[Au])O[Cu])C(=O)C(C)(C)F,4.5110474456451e-05
2013,26894,CC(C)C(NC(=O)[Au])C(=O)NC(C)(C)CO[Cu],2.76042339347547e-05
1085,26895,CC(C)CC(CNC(=O)CNC(=O)[Au])O[Cu],4.12259445393743e-05
4513,26896,CCC(C)(C)NC(=O)C(NC(=O)[Au])C(C)O[Cu],1.8847972733225e-05
180,26897,CCCC(C)(OC(=O)[Au])C(=O)N(C)CCO[Cu],5.6296684930317295e-05
2388,26898,CN(CCO[Cu])C(C)(C)COC(=O)[Au],4.8597415233592e-05
852,26899,CC(=CCl)CSCC(COC(=O)[Au])O[Cu],5.29975599805011e-05
2386,26900,CC(CNC(=O)[Au])C(=O)N(C)CCCO[Cu],5.48603950047014e-05
1565,26901,CCCC(=O)NCC(C)(CO[Cu])COC(=O)[Au],3.75012780670049e-05
5163,26902,O=C(O)CC(CCCCCOC(=O)[Au])O[Cu],2.1411544473141e-05
2604,26903,CC(CN[Cu])C(=O)NCCCCOC(=O)[Au],6.92548847647046e-05
699,26904,COCC(CN(C)CCC(C)OC(=O)[Au])O[Cu],7.72601359099758e-05
3196,26905,CCCN(C)CC(CO[Cu])OC(=O)[Au],3.44882865736681e-05
1776,26906,CCC(CCC(CC)OC(=O)[Au])O[Cu],7.1903317305817e-05
4838,26907,CC(CCN[Cu])NC(=O)C(C)C(C)NC(=O)[Au],4.7353168830556e-05
447,26908,CCC(N[Cu])C(=O)NC(C)CCNC(=O)[Au],5.30036790755599e-05
2072,26909,CC(C)C(CNC(=O)COC(=O)[Au])O[Cu],6.59814989076313e-05
4810,26910,CCN(CCCO[Cu])C(=O)C(C)(C)OC(=O)[Au],3.78933235493133e-05
4713,26911,CCCCCCC(COC(=O)[Au])O[Cu],3.23366669056975e-05
6015,26912,CC(C)C(C#CC(OC(=O)[Au])C(C)C)O[Cu],2.0587293298857103e-05
3306,26913,CCC(CC)(CN[Cu])C(=O)NCCNC(=O)[Au],2.55999523506861e-05
2179,26914,CC(CNC(=O)C(C)(C)NC(=O)[Au])N[Cu],4.4621303597408286e-05
1421,26915,CC(NC(=O)[Au])C(=O)NCCCCO[Cu],4.89656399750455e-05
111,26916,CN(CCF)CC(C)(CO[Cu])COC(=O)[Au],2.8381788020027888e-05
868,26917,COCCC(C)N(CCO[Cu])CCOC(=O)[Au],0.0001187633533862
5397,26918,CC(C)(CCNC(=O)NCCO[Cu])OC(=O)[Au],5.24279611835666e-05
1109,26919,CCCCCCC(NC(=O)[Au])C(C)O[Cu],4.05767926353556e-05
4668,26920,CN(CCCO[Cu])C(=O)CC(C)(C)OC(=O)[Au],2.3131803060143e-05
5521,26921,CCC(NC(=O)[Au])C(=O)NCCCCO[Cu],4.44078591861038e-05
2108,26922,CC(C)(CC(=O)NCCOC(=O)[Au])O[Cu],5.15516358358245e-05
1244,26923,COCCC(C)(CNCC(C)OC(=O)[Au])O[Cu],7.525798385537328e-05
4762,26924,CN(CCOC(=O)[Au])C(=O)C(CC(F)F)N[Cu],3.89282321568592e-05
3422,26925,COCC(C)(C)CNCC(CO[Cu])OC(=O)[Au],8.44162359135448e-05
1902,26926,CC(CC(=O)N(C)C(C)CNC(=O)[Au])N[Cu],4.63699965429054e-05
5535,26927,CC(CO[Cu])(COC(=O)[Au])C(=O)OCCCF,1.98602356609457e-05
5729,26928,CCC(CCNC(=O)C(C)CN[Cu])OC(=O)[Au],2.87030640243602e-05
4632,26929,CC(CC(=O)NCCC(C)NC(=O)[Au])N[Cu],5.14935209099926e-05
5335,26930,CC(OC(=O)[Au])C(C)S(=O)(=O)CCO[Cu],5.20248969776337e-05
5406,26931,CC(C)N(C)C(=O)C(CO[Cu])NC(=O)[Au],3.72484436591632e-05
363,26932,CCC(CCOC(=O)[Au])NC(=O)C(C)O[Cu],5.80315798943976e-05
334,26933,CC(C)(C)CC(C)(COC(=O)[Au])O[Cu],1.27721776864315e-05
262,26934,C=CCCC(CN(C)C(C)CNC(=O)[Au])O[Cu],4.3082308017908703e-05
3861,26935,CC(C)C(O[Cu])C(=O)N(C)CCCOC(=O)[Au],4.76310133719856e-05
4406,26936,CN(CCCCN[Cu])CCNC(=O)[Au],8.304006504093259e-05
1856,26937,CC(C)CN(C)C(=O)C(COC(=O)[Au])N[Cu],3.56144930677814e-05
4453,26938,O=C([Au])OCC(Cl)(Cl)CO[Cu],3.5238991957035715e-05
3376,26939,CC(CCN(C)C(=O)C(C)CNC(=O)[Au])O[Cu],2.71355076283041e-05
2972,26940,CCC(CC)C(CNC(=O)CN[Cu])OC(=O)[Au],5.88381058064916e-05
1263,26941,CC(CNC(=O)CO[Cu])CC(C)OC(=O)[Au],4.97750992207569e-05
134,26942,CCCN(CCOC(=O)[Au])C(=O)C(C)(C)O[Cu],3.64830142710317e-05
4633,26943,CC(CCCNC(=O)CO[Cu])OC(=O)[Au],9.05180645469261e-05
5633,26944,N=C(NCCNC(=O)[Au])C(N)=NCCN[Cu],5.4370794966006e-05
5733,26945,CCC(CCC(F)(F)F)(CN[Cu])OC(=O)[Au],3.29952932211516e-05
4934,26946,CCC(O[Cu])C(=O)OCCCOC(=O)[Au],7.800865873507521e-05
2768,26947,C#CCOC(=O)C(NC(=O)[Au])C(C)O[Cu],2.9761908749237395e-05
1790,26948,CC(C)(NC(=O)COC(=O)[Au])C(C)(C)O[Cu],6.71820486695047e-05
3034,26949,CC(C)C(=O)NCC(CNC(=O)[Au])O[Cu],8.62750649433619e-05
967,26950,CCCOC(=O)NC(C)(CO[Cu])COC(=O)[Au],2.40596382272595e-05
5174,26951,CC(C)(OC(=O)[Au])C(CCC(F)(F)F)N[Cu],2.65190266972632e-05
2618,26952,CC(C)C(O[Cu])C(=O)N(C)C(C)COC(=O)[Au],3.3861374830344e-05
3777,26953,CCCN(C)C(=O)C(CO[Cu])NC(=O)[Au],3.45248657333041e-05
5005,26954,COCCC(COC(=O)[Au])NC(C)CCO[Cu],9.682540358056793e-05
5827,26955,CC(CN[Cu])CNC(=O)CCNC(=O)[Au],4.27268276217149e-05
5106,26956,CCC(C)C(CNC(=O)COC(=O)[Au])O[Cu],3.82076319460543e-05
5281,26957,O=C([Au])NCC(CN[Cu])C(F)(F)F,7.22897230608345e-05
3749,26958,CC(OC(=O)[Au])C(=O)NCCCCO[Cu],3.6494406666911896e-05
5457,26959,CC(OC(=O)[Au])C(=O)N(CCO[Cu])CC(F)F,6.172747143135142e-05
5907,26960,CCC(CNC(CCOC)COC(=O)[Au])O[Cu],6.2938754855727e-05
1401,26961,CCC(CNC(COC)CO[Cu])OC(=O)[Au],9.08767766972727e-05
1425,26962,CCCC(C)(O[Cu])C(=O)NOCCOC(=O)[Au],4.18067828610874e-05
452,26963,CCOCC(CNCC(CC)OC(=O)[Au])O[Cu],7.41825200860365e-05
4743,26964,CC(CN[Cu])C(=O)NC(C)(C)CNC(=O)[Au],3.76936658610119e-05
5564,26965,CC(CCOC(=O)[Au])CNC(=O)C(C)O[Cu],3.40736473981209e-05
2202,26966,CC(CN[Cu])NC(=O)CCCCCNC(=O)[Au],6.29585636015953e-05
